conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,tweet_url,user_id_str,username,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,cleaning,case_folding,normalized,tokenized,stopword_removed,steming_data,sentimen_lexicon
1.91702e+18,Tue Apr 29 01:10:00 +0000 2025,0,Hello Care People! Hari ini kita memperingati Hari Posyandu sebagai pengingat pentingnya peran Posyandu dalam menjaga dan meningkatkan derajat kesehatan ibu anak dan masyarakat secara keseluruhan. ‍‍ https://t.co/hyIs7xAXRD,1.91702e+18,https://pbs.twimg.com/media/Gpm_EwEaoAAC7HG.jpg,,in,Jl. Gayungan I no.46 Surabaya,0,0.0,0.0,https://x.com/klinikCReswara/status/1917023528060391705,1.86202e+18,klinikCReswara,Hello Care People Hari ini kita memperingati Hari Posyandu sebagai pengingat pentingnya peran Posyandu dalam menjaga dan meningkatkan derajat kesehatan ibu anak dan masyarakat secara keseluruhan,hello care people hari ini kita memperingati hari posyandu sebagai pengingat pentingnya peran posyandu dalam menjaga dan meningkatkan derajat kesehatan ibu anak dan masyarakat secara keseluruhan,hello care people hari ini kita memperingati hari posyandu sebagai pengingat pentingnya peran posyandu dalam menjaga dan meningkatkan derajat kesehatan ibu anak dan masyarakat secara keseluruhan,"['hello', 'care', 'people', 'hari', 'ini', 'kita', 'memperingati', 'hari', 'posyandu', 'sebagai', 'pengingat', 'pentingnya', 'peran', 'posyandu', 'dalam', 'menjaga', 'dan', 'meningkatkan', 'derajat', 'kesehatan', 'ibu', 'anak', 'dan', 'masyarakat', 'secara', 'keseluruhan']","['hello', 'care', 'people', 'memperingati', 'posyandu', 'pengingat', 'peran', 'posyandu', 'menjaga', 'meningkatkan', 'derajat', 'kesehatan', 'anak', 'masyarakat']",hello care people ingat posyandu ingat peran posyandu jaga tingkat derajat sehat anak masyarakat,positif
1.91702e+18,Tue Apr 29 01:01:00 +0000 2025,0,Halo Sobat BDH! Hari ini mari kita rayakan peran besar Posyandu dalam menjaga kesehatan ibu dan anak! Dari imunisasi pemantauan tumbuh kembang hingga edukasi gizi semua demi masa depan yang lebih sehat! Ayo rutin kunjungi Posyandu dan dukung generasi sehat Indonesia! https://t.co/AdNzQb7Sb3,1.91702e+18,https://pbs.twimg.com/media/GpnJK2_bgAA6Hyp.jpg,,in,Surabaya,0,0.0,0.0,https://x.com/rsudbdh/status/1917021263639593378,1.67356e+18,rsudbdh,Halo Sobat BDH Hari ini mari kita rayakan peran besar Posyandu dalam menjaga kesehatan ibu dan anak Dari imunisasi pemantauan tumbuh kembang hingga edukasi gizi semua demi masa depan yang lebih sehat Ayo rutin kunjungi Posyandu dan dukung generasi sehat Indonesia,halo sobat bdh hari ini mari kita rayakan peran besar posyandu dalam menjaga kesehatan ibu dan anak dari imunisasi pemantauan tumbuh kembang hingga edukasi gizi semua demi masa depan yang lebih sehat ayo rutin kunjungi posyandu dan dukung generasi sehat indonesia,halo sobat bdh hari ini mari kita rayakan peran besar posyandu dalam menjaga kesehatan ibu dan anak dari imunisasi pemantauan tumbuh kembang hingga edukasi gizi semua demi masa depan yang lebih sehat ayo rutin kunjungi posyandu dan dukung generasi sehat indonesia,"['halo', 'sobat', 'bdh', 'hari', 'ini', 'mari', 'kita', 'rayakan', 'peran', 'besar', 'posyandu', 'dalam', 'menjaga', 'kesehatan', 'ibu', 'dan', 'anak', 'dari', 'imunisasi', 'pemantauan', 'tumbuh', 'kembang', 'hingga', 'edukasi', 'gizi', 'semua', 'demi', 'masa', 'depan', 'yang', 'lebih', 'sehat', 'ayo', 'rutin', 'kunjungi', 'posyandu', 'dan', 'dukung', 'generasi', 'sehat', 'indonesia']","['halo', 'sobat', 'bdh', 'mari', 'rayakan', 'peran', 'posyandu', 'menjaga', 'kesehatan', 'anak', 'imunisasi', 'pemantauan', 'tumbuh', 'kembang', 'edukasi', 'gizi', 'sehat', 'ayo', 'rutin', 'kunjungi', 'posyandu', 'dukung', 'generasi', 'sehat', 'indonesia']",halo sobat bdh mari raya peran posyandu jaga sehat anak imunisasi pantau tumbuh kembang edukasi gizi sehat ayo rutin kunjung posyandu dukung generasi sehat indonesia,positif
1.91702e+18,Tue Apr 29 01:00:01 +0000 2025,0,Halo Orang Tua Keren! Hari ini kita memperingati peran penting Posyandu dalam menjaga kesehatan ibu dan anak sejak dini. Posyandu bukan hanya tempat penimbangan tetapi juga wadah edukasi dan pencegahan berbagai masalah kesehatan. #HariPosyandu #SehatSejakDini #Posyandu https://t.co/bWqCo9vqGx,1.91702e+18,https://pbs.twimg.com/media/Goi-J2eWIAAlxGO.jpg,,in,,0,0.0,0.0,https://x.com/drbudigastro/status/1917021017790419114,1.89709e+18,drbudigastro,Halo Orang Tua Keren Hari ini kita memperingati peran penting Posyandu dalam menjaga kesehatan ibu dan anak sejak dini Posyandu bukan hanya tempat penimbangan tetapi juga wadah edukasi dan pencegahan berbagai masalah kesehatan,halo orang tua keren hari ini kita memperingati peran penting posyandu dalam menjaga kesehatan ibu dan anak sejak dini posyandu bukan hanya tempat penimbangan tetapi juga wadah edukasi dan pencegahan berbagai masalah kesehatan,halo orang tua keren hari ini kita memperingati peran penting posyandu dalam menjaga kesehatan ibu dan anak sejak dini posyandu bukan hanya tempat penimbangan tetapi juga wadah edukasi dan pencegahan berbagai masalah kesehatan,"['halo', 'orang', 'tua', 'keren', 'hari', 'ini', 'kita', 'memperingati', 'peran', 'penting', 'posyandu', 'dalam', 'menjaga', 'kesehatan', 'ibu', 'dan', 'anak', 'sejak', 'dini', 'posyandu', 'bukan', 'hanya', 'tempat', 'penimbangan', 'tetapi', 'juga', 'wadah', 'edukasi', 'dan', 'pencegahan', 'berbagai', 'masalah', 'kesehatan']","['halo', 'orang', 'tua', 'keren', 'memperingati', 'peran', 'posyandu', 'menjaga', 'kesehatan', 'anak', 'posyandu', 'penimbangan', 'wadah', 'edukasi', 'pencegahan', 'kesehatan']",halo orang tua keren ingat peran posyandu jaga sehat anak posyandu timbang wadah edukasi cegah sehat,negatif
1.917e+18,Mon Apr 28 23:50:07 +0000 2025,0,ini membuktikan bahwa pola parenting yang bagus itu gak mengenal ber-privilege atau tidaknya orangtua.,1.917e+18,,in,https://x.com/kinderscores/status/1917003426481033434,1.59099E+18,kinderscores,,,,,,ini membuktikan bahwa pola parenting yang bagus itu gak mengenal ber privilege atau tidaknya orangtua,ini membuktikan bahwa pola parenting yang bagus itu gak mengenal ber privilege atau tidaknya orangtua,ini membuktikan bahwa pola parenting yang bagus itu tidak mengenal ber kelebihan atau tidaknya orangtua,"['ini', 'membuktikan', 'bahwa', 'pola', 'parenting', 'yang', 'bagus', 'itu', 'tidak', 'mengenal', 'ber', 'kelebihan', 'atau', 'tidaknya', 'orangtua']","['membuktikan', 'pola', 'parenting', 'bagus', 'mengenal', 'ber', 'kelebihan', 'tidaknya', 'orangtua']",bukti pola parenting bagus kenal ber lebih tidak orangtua,negatif
1.91693e+18,Mon Apr 28 19:05:47 +0000 2025,0,gua klo di semarang rill jdi anak super mandiri cari makan sendiri sampe bolak balik RS sendiri mau jarak sejauh apapun karna gamau nyusahin orang. kalo dirumah langsung balik ke peran bontot yg apapa disiapin dan dimanja pdhl ortu juga orang,1.91693e+18,,,in,s-her | happy sweet potato,0,0.0,0.0,https://x.com/cubenotkubus/status/1916931872581685413,1.28183e+18,cubenotkubus,gua klo di semarang rill jdi anak super mandiri cari makan sendiri sampe bolak balik RS sendiri mau jarak sejauh apapun karna gamau nyusahin orang kalo dirumah langsung balik ke peran bontot yg apapa disiapin dan dimanja pdhl ortu juga orang,gua klo di semarang rill jdi anak super mandiri cari makan sendiri sampe bolak balik rs sendiri mau jarak sejauh apapun karna gamau nyusahin orang kalo dirumah langsung balik ke peran bontot yg apapa disiapin dan dimanja pdhl ortu juga orang,saya kalau di semarang benar jadi anak super mandiri cari makan sendiri sampai bolak balik rs sendiri mau jarak sejauh apapun karena gamau nyusahin orang kalau dirumah langsung balik ke peran bontot yang apapa disiapin dan dimanja padahal ortu juga orang,"['saya', 'kalau', 'di', 'semarang', 'benar', 'jadi', 'anak', 'super', 'mandiri', 'cari', 'makan', 'sendiri', 'sampai', 'bolak', 'balik', 'rs', 'sendiri', 'mau', 'jarak', 'sejauh', 'apapun', 'karena', 'gamau', 'nyusahin', 'orang', 'kalau', 'dirumah', 'langsung', 'balik', 'ke', 'peran', 'bontot', 'yang', 'apapa', 'disiapin', 'dan', 'dimanja', 'padahal', 'ortu', 'juga', 'orang']","['semarang', 'anak', 'super', 'mandiri', 'cari', 'makan', 'bolak', 'rs', 'jarak', 'apapun', 'gamau', 'nyusahin', 'orang', 'dirumah', 'langsung', 'peran', 'bontot', 'apapa', 'disiapin', 'dimanja', 'ortu', 'orang']",semarang anak super mandiri cari makan bolak rs jarak apa gamau nyusahin orang rumah langsung peran bontot apapa disiapin manja ortu orang,negatif
1.9165e+18,Mon Apr 28 16:28:45 +0000 2025,0,@kegblgnunfaedh Mungkin bisa sedikit dipelajari keseharian ortunya dari pola pikir emosional &amp; kebiasaannya. Sampe terbentuk epigenetik yg kerekam di sel sperma dan telur jadi keturunan berkualitas. Faktor lainnya jelas parenting lingkungan dan nutrisi.,1.91689e+18,tembolok99,in,https://x.com/tembolok99/status/1916892352708513901,1.88889E+18,tembolok99,,,,,,Mungkin bisa sedikit dipelajari keseharian ortunya dari pola pikir emosional amp kebiasaannya Sampe terbentuk epigenetik yg kerekam di sel sperma dan telur jadi keturunan berkualitas Faktor lainnya jelas parenting lingkungan dan nutrisi,mungkin bisa sedikit dipelajari keseharian ortunya dari pola pikir emosional amp kebiasaannya sampe terbentuk epigenetik yg kerekam di sel sperma dan telur jadi keturunan berkualitas faktor lainnya jelas parenting lingkungan dan nutrisi,mungkin bisa sedikit dipelajari keseharian ortunya dari pola pikir emosional amp kebiasaannya sampai terbentuk epigenetik yang kerekam di sel sperma dan telur jadi keturunan berkualitas faktor lainnya jelas parenting lingkungan dan nutrisi,"['mungkin', 'bisa', 'sedikit', 'dipelajari', 'keseharian', 'ortunya', 'dari', 'pola', 'pikir', 'emosional', 'amp', 'kebiasaannya', 'sampai', 'terbentuk', 'epigenetik', 'yang', 'kerekam', 'di', 'sel', 'sperma', 'dan', 'telur', 'jadi', 'keturunan', 'berkualitas', 'faktor', 'lainnya', 'jelas', 'parenting', 'lingkungan', 'dan', 'nutrisi']","['dipelajari', 'keseharian', 'ortunya', 'pola', 'pikir', 'emosional', 'amp', 'kebiasaannya', 'terbentuk', 'epigenetik', 'kerekam', 'sel', 'sperma', 'telur', 'keturunan', 'berkualitas', 'faktor', 'parenting', 'lingkungan', 'nutrisi']",ajar hari ortunya pola pikir emosional amp biasa bentuk epigenetik rekam sel sperma telur turun kualitas faktor parenting lingkung nutrisi,negatif
1.91688e+18,Mon Apr 28 15:34:18 +0000 2025,0,Kek bangga bgt sm parenting kita berdua️ bisa nahan ego untuk ga nongki mlm bawa2 anak Hasilnya pola tdr anak teratur pertumbuhannya bener2 terjaga Semoga pola tidur dan keseharian ini bertahan smpe dia besar dan nurun jg ke adiknya. Mudah2an Allah berkahi selalu aamiin,1.91688e+18,lovedbyeu,in,https://x.com/lovedbyeu/status/1916878650106065144,263038115,lovedbyeu,,,,,,Kek bangga bgt sm parenting kita berdua bisa nahan ego untuk ga nongki mlm bawa anak Hasilnya pola tdr anak teratur pertumbuhannya bener terjaga Semoga pola tidur dan keseharian ini bertahan smpe dia besar dan nurun jg ke adiknya Mudahan Allah berkahi selalu aamiin,kek bangga bgt sm parenting kita berdua bisa nahan ego untuk ga nongki mlm bawa anak hasilnya pola tdr anak teratur pertumbuhannya bener terjaga semoga pola tidur dan keseharian ini bertahan smpe dia besar dan nurun jg ke adiknya mudahan allah berkahi selalu aamiin,seperti bangga banget sama parenting kita berdua bisa nahan emosi untuk tidak nongkrong malam bawa anak hasilnya pola tidur anak teratur pertumbuhannya benar terjaga semoga pola tidur dan keseharian ini bertahan sampai dia besar dan nurun juga ke adiknya mudahan allah berkahi selalu aamiin,"['seperti', 'bangga', 'banget', 'sama', 'parenting', 'kita', 'berdua', 'bisa', 'nahan', 'emosi', 'untuk', 'tidak', 'nongkrong', 'malam', 'bawa', 'anak', 'hasilnya', 'pola', 'tidur', 'anak', 'teratur', 'pertumbuhannya', 'benar', 'terjaga', 'semoga', 'pola', 'tidur', 'dan', 'keseharian', 'ini', 'bertahan', 'sampai', 'dia', 'besar', 'dan', 'nurun', 'juga', 'ke', 'adiknya', 'mudahan', 'allah', 'berkahi', 'selalu', 'aamiin']","['bangga', 'banget', 'parenting', 'berdua', 'nahan', 'emosi', 'nongkrong', 'malam', 'bawa', 'anak', 'hasilnya', 'pola', 'tidur', 'anak', 'teratur', 'pertumbuhannya', 'terjaga', 'semoga', 'pola', 'tidur', 'keseharian', 'bertahan', 'nurun', 'adiknya', 'mudahan', 'allah', 'berkahi', 'aamiin']",bangga banget parenting dua nahan emosi nongkrong malam bawa anak hasil pola tidur anak atur tumbuh jaga moga pola tidur hari tahan nurun adik mudah allah berkah aamiin,positif
1.91688e+18,Mon Apr 28 15:25:36 +0000 2025,0,ngefek. ketika anak perempuan kekurangan kasih sayang dr bapaknya (bapaknya tidak memenuhi tangki cinta anaknya) dia cenderung akan dgn mudahnya menerima cinta dr laki2 manapun (walaupun dgn cara/orang yg salah). jd peran bapak dlm pertumbuhan anak perempuannya tuh penting bgt,1.91688e+18,,,in,ID,0,0.0,0.0,https://x.com/_tequilaaa_/status/1916876460717175139,1.61163e+18,_tequilaaa_,ngefek ketika anak perempuan kekurangan kasih sayang dr bapaknya bapaknya tidak memenuhi tangki cinta anaknya dia cenderung akan dgn mudahnya menerima cinta dr laki manapun walaupun dgn cara orang yg salah jd peran bapak dlm pertumbuhan anak perempuannya tuh penting bgt,ngefek ketika anak perempuan kekurangan kasih sayang dr bapaknya bapaknya tidak memenuhi tangki cinta anaknya dia cenderung akan dgn mudahnya menerima cinta dr laki manapun walaupun dgn cara orang yg salah jd peran bapak dlm pertumbuhan anak perempuannya tuh penting bgt,ngefek ketika anak perempuan kekurangan kasih sayang dari bapaknya bapaknya tidak memenuhi tangki cinta anaknya dia cenderung akan dengan mudahnya menerima cinta dari laki manapun walaupun dengan cara orang yang salah jadi peran bapak dalam pertumbuhan anak perempuannya itu penting banget,"['ngefek', 'ketika', 'anak', 'perempuan', 'kekurangan', 'kasih', 'sayang', 'dari', 'bapaknya', 'bapaknya', 'tidak', 'memenuhi', 'tangki', 'cinta', 'anaknya', 'dia', 'cenderung', 'akan', 'dengan', 'mudahnya', 'menerima', 'cinta', 'dari', 'laki', 'manapun', 'walaupun', 'dengan', 'cara', 'orang', 'yang', 'salah', 'jadi', 'peran', 'bapak', 'dalam', 'pertumbuhan', 'anak', 'perempuannya', 'itu', 'penting', 'banget']","['ngefek', 'anak', 'perempuan', 'kekurangan', 'kasih', 'sayang', 'bapaknya', 'bapaknya', 'memenuhi', 'tangki', 'cinta', 'anaknya', 'cenderung', 'mudahnya', 'menerima', 'cinta', 'laki', 'manapun', 'orang', 'salah', 'peran', 'pertumbuhan', 'anak', 'perempuannya', 'banget']",ngefek anak perempuan kurang kasih sayang bapak bapak penuh tangki cinta anak cenderung mudah terima cinta laki mana orang salah peran tumbuh anak perempuan banget,negatif
1.91687e+18,Mon Apr 28 15:16:37 +0000 2025,7,@disyarinda utamanya dari peran ortu dan keluarga that's the point! Banyak orangtua yang gagal mendidik anak malah takut sama anak genk motor dan kenakalan remaja di jabar sudah sangat meresahkan. Minimal anak anak nakal ini tidak meregenerasi geng motor dan ormas.,1.91687e+18,,disyarinda,in,,0,2.0,0.0,https://x.com/YourStepDaddy6/status/1916874198766784900,1.43638e+18,YourStepDaddy6,utamanya dari peran ortu dan keluarga that s the point Banyak orangtua yang gagal mendidik anak malah takut sama anak genk motor dan kenakalan remaja di jabar sudah sangat meresahkan Minimal anak anak nakal ini tidak meregenerasi geng motor dan ormas,utamanya dari peran ortu dan keluarga that s the point banyak orangtua yang gagal mendidik anak malah takut sama anak genk motor dan kenakalan remaja di jabar sudah sangat meresahkan minimal anak anak nakal ini tidak meregenerasi geng motor dan ormas,utamanya dari peran ortu dan keluarga that s the point banyak orangtua yang gagal mendidik anak bahkan takut sama anak genk motor dan kenakalan remaja di jabar sudah sangat meresahkan minimal anak anak nakal ini tidak meregenerasi geng motor dan ormas,"['utamanya', 'dari', 'peran', 'ortu', 'dan', 'keluarga', 'that', 's', 'the', 'point', 'banyak', 'orangtua', 'yang', 'gagal', 'mendidik', 'anak', 'bahkan', 'takut', 'sama', 'anak', 'genk', 'motor', 'dan', 'kenakalan', 'remaja', 'di', 'jabar', 'sudah', 'sangat', 'meresahkan', 'minimal', 'anak', 'anak', 'nakal', 'ini', 'tidak', 'meregenerasi', 'geng', 'motor', 'dan', 'ormas']","['utamanya', 'peran', 'ortu', 'keluarga', 'that', 's', 'the', 'point', 'orangtua', 'gagal', 'mendidik', 'anak', 'takut', 'anak', 'genk', 'motor', 'kenakalan', 'remaja', 'jabar', 'meresahkan', 'minimal', 'anak', 'anak', 'nakal', 'meregenerasi', 'geng', 'motor', 'ormas']",utama peran ortu keluarga that s the point orangtua gagal didik anak takut anak genk motor nakal remaja jabar resah minimal anak anak nakal regenerasi geng motor ormas,negatif
1.91687e+18,Mon Apr 28 15:05:02 +0000 2025,889,Inilah kalau cuma melihat siswa bermasalah PASTI karena nakal. Padahal anak bermasalah itu faktornya banyak. Utamanya dari peran ortu &amp; keluarga. Ditelantarkan ortu ternyata di rumah ada KDRT ortu alcoholic/pecandu dsb itu bisa bikin anak bermasalah. or,1.91687e+18,,,in,62,9,11.0,365.0,https://x.com/disyarinda/status/1916871282013986819,51461606.0,disyarinda,Inilah kalau cuma melihat siswa bermasalah PASTI karena nakal Padahal anak bermasalah itu faktornya banyak Utamanya dari peran ortu amp keluarga Ditelantarkan ortu ternyata di rumah ada KDRT ortu alcoholic pecandu dsb itu bisa bikin anak bermasalah or,inilah kalau cuma melihat siswa bermasalah pasti karena nakal padahal anak bermasalah itu faktornya banyak utamanya dari peran ortu amp keluarga ditelantarkan ortu ternyata di rumah ada kdrt ortu alcoholic pecandu dsb itu bisa bikin anak bermasalah or,inilah kalau cuma melihat siswa bermasalah pasti karena nakal padahal anak bermasalah itu faktornya banyak utamanya dari peran ortu amp keluarga ditelantarkan ortu ternyata di rumah ada kdrt ortu alcoholic pecandu dsb itu bisa bikin anak bermasalah or,"['inilah', 'kalau', 'cuma', 'melihat', 'siswa', 'bermasalah', 'pasti', 'karena', 'nakal', 'padahal', 'anak', 'bermasalah', 'itu', 'faktornya', 'banyak', 'utamanya', 'dari', 'peran', 'ortu', 'amp', 'keluarga', 'ditelantarkan', 'ortu', 'ternyata', 'di', 'rumah', 'ada', 'kdrt', 'ortu', 'alcoholic', 'pecandu', 'dsb', 'itu', 'bisa', 'bikin', 'anak', 'bermasalah', 'or']","['siswa', 'bermasalah', 'nakal', 'anak', 'bermasalah', 'faktornya', 'utamanya', 'peran', 'ortu', 'amp', 'keluarga', 'ditelantarkan', 'ortu', 'rumah', 'kdrt', 'ortu', 'alcoholic', 'pecandu', 'dsb', 'bikin', 'anak', 'bermasalah', 'or']",siswa masalah nakal anak masalah faktor utama peran ortu amp keluarga telantar ortu rumah kdrt ortu alcoholic candu dsb bikin anak masalah or,negatif
1.91686e+18,Mon Apr 28 14:32:12 +0000 2025,0,maka dari itu hidup tanpa peran ayah merupakan mimpi buruk bagi semua anak perempuan.,1.91686e+18,,,in,"Pekan Baru, Riau",0,0.0,0.0,https://x.com/iniakunbacotnay/status/1916863019960963442,1.17681e+18,iniakunbacotnay,maka dari itu hidup tanpa peran ayah merupakan mimpi buruk bagi semua anak perempuan,maka dari itu hidup tanpa peran ayah merupakan mimpi buruk bagi semua anak perempuan,maka dari itu hidup tanpa peran ayah merupakan mimpi buruk bagi semua anak perempuan,"['maka', 'dari', 'itu', 'hidup', 'tanpa', 'peran', 'ayah', 'merupakan', 'mimpi', 'buruk', 'bagi', 'semua', 'anak', 'perempuan']","['hidup', 'peran', 'ayah', 'mimpi', 'buruk', 'anak', 'perempuan']",hidup peran ayah mimpi buruk anak perempuan,negatif
1.91683e+18,Mon Apr 28 12:26:53 +0000 2025,1,Peran seorang Ayah ngga cuma cari duit tapi harus bisa juga literally ngurus anak 24/7. Sejatinya anak sangat butuh sentuhan Ayah agar percaya diri. Tinggalin pemikiran kuno kalau apa2 harus sama istri.,1.91683e+18,,,in,"Jawa Barat, Indonesia",0,0.0,0.0,https://x.com/yyaiky/status/1916831484008185963,542450262.0,yyaiky,Peran seorang Ayah ngga cuma cari duit tapi harus bisa juga literally ngurus anak Sejatinya anak sangat butuh sentuhan Ayah agar percaya diri Tinggalin pemikiran kuno kalau apa harus sama istri,peran seorang ayah ngga cuma cari duit tapi harus bisa juga literally ngurus anak sejatinya anak sangat butuh sentuhan ayah agar percaya diri tinggalin pemikiran kuno kalau apa harus sama istri,peran seorang ayah tidak cuma cari uang tapi harus bisa juga literally mengurus anak sejatinya anak sangat butuh sentuhan ayah agar percaya diri tinggalin pemikiran kuno kalau apa harus sama istri,"['peran', 'seorang', 'ayah', 'tidak', 'cuma', 'cari', 'uang', 'tapi', 'harus', 'bisa', 'juga', 'literally', 'mengurus', 'anak', 'sejatinya', 'anak', 'sangat', 'butuh', 'sentuhan', 'ayah', 'agar', 'percaya', 'diri', 'tinggalin', 'pemikiran', 'kuno', 'kalau', 'apa', 'harus', 'sama', 'istri']","['peran', 'ayah', 'cari', 'uang', 'literally', 'mengurus', 'anak', 'sejatinya', 'anak', 'butuh', 'sentuhan', 'ayah', 'percaya', 'tinggalin', 'pemikiran', 'kuno', 'istri']",peran ayah cari uang literally urus anak sejati anak butuh sentuh ayah percaya tinggalin pikir kuno istri,negatif
1.91682e+18,Mon Apr 28 12:23:10 +0000 2025,0,@bluejceans kalo gue iri sama anak perempuan yang punya peran ayah huhu,1.91683e+18,,bluejceans,in,Indonesian,0,0.0,0.0,https://x.com/AuroraVeil__/status/1916830549450412418,1.79411e+18,AuroraVeil__,kalo gue iri sama anak perempuan yang punya peran ayah huhu,kalo gue iri sama anak perempuan yang punya peran ayah huhu,kalau saya iri sama anak perempuan yang punya peran ayah huhu,"['kalau', 'saya', 'iri', 'sama', 'anak', 'perempuan', 'yang', 'punya', 'peran', 'ayah', 'huhu']","['iri', 'anak', 'perempuan', 'peran', 'ayah', 'huhu']",iri anak perempuan peran ayah huhu,negatif
1.91681e+18,Mon Apr 28 10:56:19 +0000 2025,0,Kadang suka bingung sendiri ngelihat adik² sekecil ini dah bertarung keras melawan dunia sejak kecil kemana peran orangtuanya??selain itu klo anak adalah rizqi dari Tuhan knp Tuhan biarkan mereka² ini mengais rizqinya sendiri sejak dini trus klo nikah itu ibadah kenapa banyak p,1.91681e+18,,,in,,0,1.0,0.0,https://x.com/WinyWnwiny/status/1916808694286962825,1.88377e+18,WinyWnwiny,Kadang suka bingung sendiri ngelihat adik² sekecil ini dah bertarung keras melawan dunia sejak kecil kemana peran orangtuanya selain itu klo anak adalah rizqi dari Tuhan knp Tuhan biarkan mereka² ini mengais rizqinya sendiri sejak dini trus klo nikah itu ibadah kenapa banyak p,kadang suka bingung sendiri ngelihat adik² sekecil ini dah bertarung keras melawan dunia sejak kecil kemana peran orangtuanya selain itu klo anak adalah rizqi dari tuhan knp tuhan biarkan mereka² ini mengais rizqinya sendiri sejak dini trus klo nikah itu ibadah kenapa banyak p,kadang suka bingung sendiri ngelihat adik² sekecil ini deh bertarung keras melawan dunia sejak kecil kemana peran orangtuanya selain itu kalau anak adalah rizqi dari tuhan kenapa tuhan biarkan mereka² ini mengais rizqinya sendiri sejak dini terus kalau nikah itu ibadah kenapa banyak p,"['kadang', 'suka', 'bingung', 'sendiri', 'ngelihat', 'adik²', 'sekecil', 'ini', 'deh', 'bertarung', 'keras', 'melawan', 'dunia', 'sejak', 'kecil', 'kemana', 'peran', 'orangtuanya', 'selain', 'itu', 'kalau', 'anak', 'adalah', 'rizqi', 'dari', 'tuhan', 'kenapa', 'tuhan', 'biarkan', 'mereka²', 'ini', 'mengais', 'rizqinya', 'sendiri', 'sejak', 'dini', 'terus', 'kalau', 'nikah', 'itu', 'ibadah', 'kenapa', 'banyak', 'p']","['kadang', 'suka', 'bingung', 'ngelihat', 'adik²', 'deh', 'bertarung', 'keras', 'melawan', 'dunia', 'kemana', 'peran', 'orangtuanya', 'anak', 'rizqi', 'tuhan', 'tuhan', 'biarkan', 'mereka²', 'mengais', 'rizqinya', 'nikah', 'ibadah', 'p']",kadang suka bingung ngelihat adik deh tarung keras lawan dunia mana peran orangtuanya anak rizqi tuhan tuhan biar mereka kais rizqinya nikah ibadah p,negatif
1.91679e+18,Mon Apr 28 09:58:00 +0000 2025,4,Sebaliknya 7-14 butuh peran bapak yang lebih besar karena anak mulai berhadapan dengan dunia nyata (hands-on) anak laki dan perempuan dikenalkan dengan perannya nanti sesuai jenis kelamin di masyarakat. Peran ibu justru perlu dikurangi.,1.91679e+18,,Apeeeeep,in,,0,0.0,1.0,https://x.com/Apeeeeep/status/1916794016064004248,120051248.0,Apeeeeep,Sebaliknya butuh peran bapak yang lebih besar karena anak mulai berhadapan dengan dunia nyata hands on anak laki dan perempuan dikenalkan dengan perannya nanti sesuai jenis kelamin di masyarakat Peran ibu justru perlu dikurangi,sebaliknya butuh peran bapak yang lebih besar karena anak mulai berhadapan dengan dunia nyata hands on anak laki dan perempuan dikenalkan dengan perannya nanti sesuai jenis kelamin di masyarakat peran ibu justru perlu dikurangi,sebaliknya butuh peran bapak yang lebih besar karena anak mulai berhadapan dengan dunia nyata hands on anak laki dan perempuan dikenalkan dengan perannya nanti sesuai jenis kelamin di masyarakat peran ibu justru perlu dikurangi,"['sebaliknya', 'butuh', 'peran', 'bapak', 'yang', 'lebih', 'besar', 'karena', 'anak', 'mulai', 'berhadapan', 'dengan', 'dunia', 'nyata', 'hands', 'on', 'anak', 'laki', 'dan', 'perempuan', 'dikenalkan', 'dengan', 'perannya', 'nanti', 'sesuai', 'jenis', 'kelamin', 'di', 'masyarakat', 'peran', 'ibu', 'justru', 'perlu', 'dikurangi']","['butuh', 'peran', 'anak', 'berhadapan', 'dunia', 'nyata', 'hands', 'on', 'anak', 'laki', 'perempuan', 'dikenalkan', 'perannya', 'sesuai', 'jenis', 'kelamin', 'masyarakat', 'peran', 'dikurangi']",butuh peran anak hadap dunia nyata hands on anak laki perempuan kenal peran sesuai jenis kelamin masyarakat peran rang,negatif
